,employee_id,cidade,cargo,lider_id,turno,salario_base,data_admissao,data_demissao,motivo_saida,faixa_preta_certificado,data_certificacao,nota_desempenho,faltas_trim,tempo_de_casa_meses
780,E100780,Goiânia,consultor_tecnico,L016,manha," R$ 3.453,00 ",2024-04-25,2024-12-31,justa_causa,False,,"2,51",4,8
781,E100781,São Paulo,mecanico,L037,manha," R$ 3.301,00 ",2024-06-15,,Desconhecido,False,,"1,74",4,12
782,E100782,Florianópolis,mecanico,L030,noite," R$ 3.105,00 ",2023-12-12,,Desconhecido,True,2025-02-24,"3,22",1,18
783,E100783,Fortaleza,organizador_patio,L026,manha," R$ 2.278,00 ",2024-01-30,,Desconhecido,False,,"3,29",0,17
784,E100784,Belém,mecanico,L014,manha," R$ 3.095,00 ",2023-09-13,,Desconhecido,False,,"2,35",0,21
785,E100785,Uberlândia,motorista_campo,L016,tarde," R$ 2.996,00 ",2023-07-30,,Desconhecido,False,,"3,21",2,23
786,E100786,Florianópolis,front_atendimento,L049,noite," R$ 2.430,00 ",2023-11-01,,Desconhecido,False,,"4,46",4,19
787,E100787,São Paulo,front_atendimento,L034,manha," R$ 2.279,00 ",2024-03-24,2024-09-30,pedido,False,,"2,71",0,6
788,E100788,Maceió,consultor_tecnico,L018,tarde," R$ 3.407,00 ",2023-12-25,,Desconhecido,False,,"3,46",4,18
789,E100789,Fortaleza,soldador,L032,tarde," R$ 3.047,00 ",2024-04-01,,Desconhecido,False,,"2,09",2,14
790,E100790,Goiânia,front_atendimento,L056,manha," R$ 2.404,00 ",2023-11-28,2025-02-28,outros,False,,"3,12",1,15
791,E100791,Uberlândia,mecanico,L057,manha," R$ 3.534,00 ",2023-11-25,2024-02-29,transferencia,True,2025-02-06,"3,62",2,3
792,E100792,Fortaleza,mecanico,L028,noite," R$ 3.231,00 ",2024-04-02,2025-01-31,pedido,False,,"3,81",1,9
793,E100793,Rio de Janeiro,mecanico,L043,tarde," R$ 3.323,00 ",2024-02-29,2024-09-30,pedido,True,2025-02-16,"2,3",1,7
794,E100794,Fortaleza,front_atendimento,L052,tarde," R$ 2.486,00 ",2023-07-07,2025-04-30,pedido,False,,"3,04",1,21
795,E100795,São Luís,organizador_patio,L011,tarde," R$ 2.357,00 ",2023-12-22,2024-03-31,pedido,False,,"3,62",1,3
796,E100796,Porto Alegre,lider_area,L044,manha," R$ 5.543,00 ",2023-12-18,,Desconhecido,False,,"3,73",9,18
797,E100797,Belém,mecanico,L037,noite," R$ 2.944,00 ",2024-06-21,2025-02-28,outros,False,,"3,63",2,8
798,E100798,Porto Alegre,mecanico,L047,noite," R$ 3.413,00 ",2024-02-09,2024-11-30,transferencia,True,2025-02-05,"3,04",4,9
799,E100799,Uberlândia,front_atendimento,L044,tarde," R$ 2.232,00 ",2024-01-20,,Desconhecido,False,,"3,14",1,17
800,E100800,Vitória,consultor_tecnico,L003,manha," R$ 3.306,00 ",2024-02-12,,Desconhecido,False,,"3,01",1,16
801,E100801,Rio de Janeiro,organizador_patio,L054,manha," R$ 2.238,00 ",2023-07-10,2025-01-31,desempenho,False,,"3,15",0,18
802,E100802,Vitória,consultor_tecnico,L015,manha," R$ 3.478,00 ",2024-05-11,,Desconhecido,False,,"2,79",2,13
803,E100803,Florianópolis,motorista_campo,L003,manha," R$ 2.866,00 ",2023-11-28,,Desconhecido,False,,"3,48",1,19
804,E100804,Ribeirão Preto,front_atendimento,L045,manha," R$ 2.229,00 ",2023-09-12,2024-06-30,desempenho,False,,"3,91",6,9
805,E100805,Curitiba,mecanico,L001,manha," R$ 3.135,00 ",2023-10-11,2025-03-31,pedido,False,,"4,02",0,17
806,E100806,Vitória,mecanico,L012,tarde," R$ 3.255,00 ",2023-11-20,,Desconhecido,True,2025-03-16,"2,39",3,19
807,E100807,Vitória,mecanico,L045,manha," R$ 3.267,00 ",2024-02-08,2024-05-31,transferencia,False,,"3,11",3,3
808,E100808,Fortaleza,mecanico,L044,manha," R$ 3.153,00 ",2023-12-03,,Desconhecido,False,,"2,83",3,18
809,E100809,Rio de Janeiro,soldador,L060,manha," R$ 3.260,00 ",2023-11-18,,Desconhecido,False,,"3,45",3,19
810,E100810,Rio de Janeiro,estoquista,L042,manha," R$ 2.490,00 ",2024-05-27,2024-07-31,outros,False,,"3,32",1,2
811,E100811,Uberlândia,mecanico,L017,manha," R$ 3.387,00 ",2024-02-08,2024-05-31,transferencia,False,,"3,62",3,3
812,E100812,Maceió,soldador,L005,noite," R$ 3.265,00 ",2023-10-18,2025-02-28,outros,False,,"3,17",1,16
813,E100813,Florianópolis,front_atendimento,L004,tarde," R$ 2.341,00 ",2023-08-09,2025-06-30,pedido,False,,"3,29",3,22
814,E100814,Belém,front_atendimento,L037,tarde," R$ 2.331,00 ",2023-07-24,,Desconhecido,False,,"3,7",3,23
815,E100815,Belém,front_atendimento,L047,noite," R$ 2.278,00 ",2024-06-19,2024-05-31,pedido,False,,"2,58",2,0
816,E100816,Fortaleza,lider_area,L022,noite," R$ 5.770,00 ",2024-01-17,,Desconhecido,False,,"3,54",2,17
817,E100817,Uberlândia,front_atendimento,L046,manha," R$ 2.406,00 ",2024-02-13,2024-03-31,outros,False,,5,1,1
818,E100818,Maceió,consultor_tecnico,L040,tarde," R$ 3.250,00 ",2023-10-06,2024-06-30,justa_causa,False,,"3,24",2,8
819,E100819,Manaus,lider_area,L055,tarde," R$ 6.374,00 ",2023-08-27,,Desconhecido,False,,4,0,22
820,E100820,São Paulo,mecanico,L006,tarde," R$ 3.239,00 ",2024-06-26,,Desconhecido,True,2025-02-26,"3,2",1,12
821,E100821,Curitiba,organizador_patio,L027,manha," R$ 2.375,00 ",2023-09-28,2024-09-30,pedido,False,,"4,27",0,12
822,E100822,Brasília,mecanico,L033,manha," R$ 3.030,00 ",2024-05-20,,Desconhecido,True,2025-03-24,"3,52",3,13
823,E100823,Florianópolis,mecanico,L009,tarde," R$ 3.327,00 ",2024-02-01,,Desconhecido,True,2025-02-13,"4,08",4,16
824,E100824,Uberlândia,lider_area,L041,manha," R$ 5.508,00 ",2023-09-21,,Desconhecido,False,,"2,67",2,21
825,E100825,Curitiba,motorista_campo,L045,noite," R$ 2.877,00 ",2024-01-07,,Desconhecido,False,,"4,02",4,17
826,E100826,Maceió,organizador_patio,L031,tarde," R$ 2.308,00 ",2023-11-24,,Desconhecido,False,,"3,72",3,19
827,E100827,Recife,lider_area,L034,manha," R$ 6.371,00 ",2024-06-18,,Desconhecido,False,,"3,42",2,12
828,E100828,Fortaleza,mecanico,L053,tarde," R$ 3.347,00 ",2023-09-15,2025-01-31,pedido,False,,"4,18",1,16
829,E100829,Fortaleza,soldador,L010,manha," R$ 3.114,00 ",2024-05-19,,Desconhecido,False,,"2,95",2,13
830,E100830,Belém,consultor_tecnico,L017,tarde," R$ 3.591,00 ",2023-09-11,2024-04-30,outros,False,,"3,41",3,7
831,E100831,Campinas,mecanico,L031,manha," R$ 3.092,00 ",2024-05-12,,Desconhecido,False,,"2,48",2,13
832,E100832,Ribeirão Preto,lider_area,L025,manha," R$ 6.061,00 ",2024-05-04,,Desconhecido,False,,"3,78",0,13
833,E100833,Belo Horizonte,estoquista,L058,noite," R$ 2.732,00 ",2023-07-27,,Desconhecido,False,,"3,24",1,23
834,E100834,São Paulo,motorista_campo,L028,manha," R$ 2.988,00 ",2024-02-04,2025-03-31,outros,False,,"3,68",4,13
835,E100835,Salvador,front_atendimento,L008,noite," R$ 2.358,00 ",2023-10-17,,Desconhecido,False,,"3,03",1,20
836,E100836,Brasília,lider_geral,L030,tarde," R$ 8.665,00 ",2024-04-14,,Desconhecido,False,,"3,64",2,14
837,E100837,Maceió,lider_area,L046,tarde," R$ 4.758,00 ",2023-11-16,,Desconhecido,False,,"2,3",1,19
838,E100838,Belo Horizonte,consultor_tecnico,L019,manha," R$ 3.391,00 ",2023-11-12,,Desconhecido,False,,"2,08",4,19
839,E100839,Porto Alegre,organizador_patio,L052,manha," R$ 2.187,00 ",2024-04-23,,Desconhecido,False,,"4,55",0,14
840,E100840,Natal,consultor_tecnico,L048,noite," R$ 3.423,00 ",2024-03-24,2025-01-31,pedido,False,,"2,6",0,10
841,E100841,Goiânia,soldador,L035,tarde," R$ 3.319,00 ",2023-07-13,2025-03-31,pedido,False,,"2,82",2,20
842,E100842,Manaus,mecanico,L016,noite," R$ 3.328,00 ",2024-06-06,,Desconhecido,False,,"3,48",3,12
843,E100843,Goiânia,mecanico,L045,tarde," R$ 3.633,00 ",2023-12-11,,Desconhecido,False,,"2,62",2,18
844,E100844,Belém,lider_area,L046,manha," R$ 5.719,00 ",2024-02-10,,Desconhecido,False,,"4,07",1,16
845,E100845,Maceió,consultor_tecnico,L036,manha," R$ 3.279,00 ",2024-05-27,,Desconhecido,False,,"2,51",1,13
846,E100846,Manaus,mecanico,L026,tarde," R$ 3.488,00 ",2023-10-06,,Desconhecido,True,2025-01-18,"4,15",2,20
847,E100847,Uberlândia,motorista_campo,L034,tarde," R$ 2.933,00 ",2023-09-11,2024-09-30,pedido,False,,"2,99",2,12
848,E100848,Uberlândia,soldador,L019,tarde," R$ 2.919,00 ",2023-11-16,,Desconhecido,False,,3,3,19
849,E100849,Brasília,motorista_campo,L049,manha," R$ 2.806,00 ",2023-07-01,,Desconhecido,False,,"2,37",0,23
850,E100850,Uberlândia,motorista_campo,L046,manha," R$ 2.935,00 ",2023-10-06,,Desconhecido,False,,"2,06",4,20
851,E100851,Salvador,consultor_tecnico,L009,manha," R$ 3.195,00 ",2024-05-25,,Desconhecido,False,,"2,06",2,13
852,E100852,Goiânia,front_atendimento,L059,tarde," R$ 2.460,00 ",2024-05-16,,Desconhecido,False,,"3,57",4,13
853,E100853,Belém,front_atendimento,L033,noite," R$ 2.248,00 ",2023-08-23,,Desconhecido,False,,"4,35",1,22
854,E100854,Uberlândia,lider_area,L045,tarde," R$ 5.482,00 ",2024-04-28,,Desconhecido,False,,"3,31",4,14
855,E100855,Florianópolis,motorista_campo,L041,manha," R$ 3.263,00 ",2023-08-05,2024-03-31,pedido,False,,"2,23",2,7
856,E100856,Natal,estoquista,L034,manha," R$ 2.523,00 ",2024-06-23,2024-02-29,pedido,False,,"3,73",1,0
857,E100857,Brasília,lider_geral,L048,manha," R$ 9.420,00 ",2024-02-21,,Desconhecido,False,,"3,75",1,16
858,E100858,São Luís,mecanico,L011,noite," R$ 3.192,00 ",2023-11-29,,Desconhecido,True,2025-03-05,"2,63",2,19
859,E100859,Goiânia,estoquista,L043,noite," R$ 2.451,00 ",2023-07-27,,Desconhecido,False,,"4,15",1,23
860,E100860,Rio de Janeiro,front_atendimento,L002,tarde," R$ 2.216,00 ",2024-02-19,2024-04-30,pedido,False,,"4,27",2,2
861,E100861,Goiânia,motorista_campo,L032,tarde," R$ 2.794,00 ",2023-11-09,,Desconhecido,False,,"3,43",1,19
862,E100862,Fortaleza,motorista_campo,L030,tarde," R$ 2.951,00 ",2023-09-19,,Desconhecido,False,,"3,29",4,21
863,E100863,Rio de Janeiro,soldador,L054,tarde," R$ 3.224,00 ",2024-03-11,2025-04-30,transferencia,False,,"2,89",2,13
864,E100864,Salvador,mecanico,L029,manha," R$ 3.495,00 ",2023-10-24,2025-02-28,pedido,True,2025-03-26,"4,08",1,16
865,E100865,Salvador,front_atendimento,L048,manha," R$ 2.347,00 ",2024-04-08,,Desconhecido,False,,"2,42",1,14
866,E100866,Curitiba,front_atendimento,L021,manha," R$ 2.297,00 ",2024-02-19,,Desconhecido,False,,"2,95",0,16
867,E100867,Goiânia,mecanico,L045,tarde," R$ 3.497,00 ",2023-08-05,,Desconhecido,True,2025-01-18,"3,95",3,22
868,E100868,Uberlândia,front_atendimento,L032,manha," R$ 2.234,00 ",2024-03-17,2024-08-31,pedido,False,,"2,53",2,5
869,E100869,Maceió,organizador_patio,L031,tarde," R$ 2.398,00 ",2023-08-10,2024-09-30,desempenho,False,,"3,39",1,13
870,E100870,Campinas,soldador,L017,manha," R$ 2.998,00 ",2024-01-01,2025-01-31,pedido,False,,"2,77",3,12
871,E100871,São Luís,front_atendimento,L007,manha," R$ 2.262,00 ",2023-10-06,2024-06-30,pedido,False,,"2,63",0,8
872,E100872,Vitória,estoquista,L029,tarde," R$ 2.589,00 ",2023-12-13,2024-12-31,pedido,False,,"3,54",2,12
873,E100873,Natal,mecanico,L057,tarde," R$ 2.959,00 ",2023-09-20,2024-11-30,desempenho,False,,"3,48",2,14
874,E100874,Campinas,mecanico,L037,tarde," R$ 3.343,00 ",2024-03-12,,Desconhecido,False,,"3,82",3,15
875,E100875,Porto Alegre,mecanico,L005,tarde," R$ 3.701,00 ",2023-07-01,,Desconhecido,True,2025-02-16,4,1,23
876,E100876,Uberlândia,organizador_patio,L003,manha," R$ 2.463,00 ",2024-02-27,,Desconhecido,False,,"3,95",1,16
877,E100877,Uberlândia,mecanico,L007,tarde," R$ 3.236,00 ",2024-01-06,,Desconhecido,True,2025-03-01,"3,22",0,17
878,E100878,Belém,front_atendimento,L041,manha," R$ 2.481,00 ",2024-04-27,,Desconhecido,False,,"4,55",0,14
879,E100879,Belém,mecanico,L051,tarde," R$ 3.189,00 ",2023-07-26,,Desconhecido,False,,"4,62",4,23
880,E100880,Belém,mecanico,L041,manha," R$ 3.205,00 ",2023-12-29,,Desconhecido,False,,"3,57",4,18
881,E100881,Campinas,front_atendimento,L007,tarde," R$ 2.314,00 ",2023-12-03,2024-06-30,transferencia,False,,"3,4",1,6
882,E100882,Curitiba,motorista_campo,L036,tarde," R$ 3.159,00 ",2023-09-02,2024-04-30,desempenho,False,,"4,41",3,7
883,E100883,Porto Alegre,mecanico,L052,tarde," R$ 3.457,00 ",2023-09-22,,Desconhecido,False,,"2,54",3,21
884,E100884,Salvador,mecanico,L039,tarde," R$ 3.138,00 ",2023-08-13,2025-02-28,pedido,False,,"4,9",4,18
885,E100885,Vitória,motorista_campo,L007,tarde," R$ 2.848,00 ",2023-07-23,2024-06-30,pedido,False,,"3,56",2,11
886,E100886,São Paulo,mecanico,L043,tarde," R$ 3.392,00 ",2024-01-18,2025-05-31,outros,False,,"1,95",2,16
887,E100887,Florianópolis,motorista_campo,L028,manha," R$ 3.037,00 ",2023-09-28,,Desconhecido,False,,"3,73",1,21
888,E100888,Manaus,consultor_tecnico,L022,manha," R$ 3.552,00 ",2024-01-02,,Desconhecido,False,,"2,4",3,17
889,E100889,Porto Alegre,soldador,L022,manha," R$ 2.834,00 ",2023-10-30,,Desconhecido,False,,"3,54",1,20
890,E100890,São Paulo,mecanico,L046,tarde," R$ 3.588,00 ",2024-01-03,2024-07-31,pedido,False,,"3,66",2,6
891,E100891,São Luís,mecanico,L007,tarde," R$ 3.071,00 ",2024-02-22,,Desconhecido,False,,"3,44",2,16
892,E100892,Florianópolis,organizador_patio,L012,noite," R$ 2.270,00 ",2024-02-04,2024-02-29,pedido,False,,"3,67",2,0
893,E100893,São Luís,front_atendimento,L005,manha," R$ 2.318,00 ",2023-11-27,,Desconhecido,False,,"3,3",2,19
894,E100894,Manaus,consultor_tecnico,L043,tarde," R$ 3.123,00 ",2023-10-08,2024-08-31,pedido,False,,"3,72",2,10
895,E100895,Fortaleza,mecanico,L019,manha," R$ 3.150,00 ",2024-04-12,,Desconhecido,False,,"4,3",3,14
896,E100896,Curitiba,lider_area,L012,tarde," R$ 5.253,00 ",2023-08-01,2024-03-31,outros,False,,"3,17",2,7
897,E100897,Curitiba,soldador,L003,noite," R$ 2.955,00 ",2023-12-14,,Desconhecido,False,,"4,08",3,18
898,E100898,Vitória,mecanico,L054,manha," R$ 3.510,00 ",2023-10-23,,Desconhecido,False,,"2,9",1,20
899,E100899,Uberlândia,mecanico,L048,noite," R$ 3.590,00 ",2023-09-09,2024-10-31,desempenho,False,,"1,97",1,13
900,E100900,Manaus,front_atendimento,L018,tarde," R$ 2.378,00 ",2023-08-26,2024-03-31,pedido,False,,"4,8",0,7
901,E100901,Rio de Janeiro,mecanico,L039,manha," R$ 3.651,00 ",2024-01-10,2025-01-31,pedido,False,,"3,8",0,12
902,E100902,Maceió,motorista_campo,L013,tarde," R$ 3.136,00 ",2023-10-19,2024-12-31,pedido,False,,"2,9",4,14
903,E100903,Florianópolis,consultor_tecnico,L059,tarde," R$ 3.246,00 ",2024-02-05,2024-05-31,pedido,False,,"3,87",2,3
904,E100904,Maceió,lider_area,L011,tarde," R$ 5.600,00 ",2023-12-06,,Desconhecido,False,,"4,18",5,18
905,E100905,Curitiba,front_atendimento,L017,tarde," R$ 2.382,00 ",2023-10-14,,Desconhecido,False,,"3,99",2,20
906,E100906,São Luís,motorista_campo,L004,manha," R$ 3.025,00 ",2024-05-23,,Desconhecido,False,,5,4,13
907,E100907,São Paulo,mecanico,L010,noite," R$ 3.019,00 ",2024-06-05,,Desconhecido,True,2025-02-09,"3,58",2,12
908,E100908,Goiânia,front_atendimento,L050,noite," R$ 2.353,00 ",2024-03-20,,Desconhecido,False,,"4,87",2,15
909,E100909,Belo Horizonte,motorista_campo,L053,manha," R$ 2.906,00 ",2023-12-08,2024-08-31,pedido,False,,"2,74",5,8
910,E100910,Maceió,front_atendimento,L035,tarde," R$ 2.335,00 ",2023-11-14,,Desconhecido,False,,"3,59",2,19
911,E100911,Fortaleza,lider_area,L014,tarde," R$ 5.104,00 ",2023-08-12,,Desconhecido,False,,"2,37",0,22
912,E100912,Recife,front_atendimento,L049,manha," R$ 2.318,00 ",2024-03-30,,Desconhecido,False,,"3,17",3,15
913,E100913,São Paulo,front_atendimento,L005,tarde," R$ 2.440,00 ",2024-02-15,,Desconhecido,False,,"3,57",0,16
914,E100914,Belém,estoquista,L054,manha," R$ 2.427,00 ",2024-01-08,,Desconhecido,False,,"2,85",2,17
915,E100915,Uberlândia,lider_area,L040,manha," R$ 6.041,00 ",2023-08-12,2024-09-30,pedido,False,,"3,39",2,13
916,E100916,Uberlândia,lider_area,L053,tarde," R$ 5.248,00 ",2024-04-12,2024-11-30,pedido,False,,"4,77",1,7
917,E100917,Ribeirão Preto,motorista_campo,L030,manha," R$ 2.990,00 ",2024-03-12,2024-10-31,desempenho,False,,"3,7",4,7
918,E100918,São Paulo,front_atendimento,L035,tarde," R$ 2.283,00 ",2024-02-24,2024-09-30,justa_causa,False,,"4,07",1,7
919,E100919,Fortaleza,organizador_patio,L003,manha," R$ 2.244,00 ",2023-11-11,2024-06-30,outros,False,,"3,06",1,7
920,E100920,Porto Alegre,mecanico,L039,manha," R$ 3.237,00 ",2024-02-23,2024-07-31,outros,True,2025-03-02,"2,18",0,5
921,E100921,Rio de Janeiro,consultor_tecnico,L015,manha," R$ 3.340,00 ",2023-07-24,,Desconhecido,False,,"2,74",4,23
922,E100922,Recife,lider_area,L058,manha," R$ 5.709,00 ",2024-03-12,2024-10-31,pedido,False,,"4,11",1,7
923,E100923,Recife,motorista_campo,L013,manha," R$ 3.266,00 ",2023-10-29,,Desconhecido,False,,"3,53",3,20
924,E100924,Belo Horizonte,mecanico,L022,tarde," R$ 3.313,00 ",2023-08-03,2024-07-31,outros,False,,"2,56",3,11
925,E100925,Recife,estoquista,L046,noite," R$ 2.327,00 ",2024-05-21,,Desconhecido,False,,"4,41",2,13
926,E100926,Belo Horizonte,front_atendimento,L024,tarde," R$ 2.300,00 ",2024-06-02,2024-09-30,pedido,False,,"2,22",2,3
927,E100927,Curitiba,soldador,L017,manha," R$ 2.957,00 ",2023-09-25,,Desconhecido,False,,"4,53",1,21
928,E100928,Natal,mecanico,L042,tarde," R$ 3.105,00 ",2024-03-07,2024-03-31,pedido,True,2025-02-08,"2,4",2,0
929,E100929,Natal,organizador_patio,L003,manha," R$ 2.208,00 ",2023-12-31,,Desconhecido,False,,"4,66",1,18
930,E100930,Campinas,motorista_campo,L060,manha," R$ 3.005,00 ",2024-01-07,2024-06-30,pedido,False,,4,1,5
931,E100931,Salvador,organizador_patio,L039,tarde," R$ 2.415,00 ",2023-08-23,2024-08-31,pedido,False,,"2,8",1,12
932,E100932,Rio de Janeiro,mecanico,L032,tarde," R$ 3.254,00 ",2023-09-16,,Desconhecido,True,2025-02-08,"3,99",2,21
933,E100933,São Paulo,estoquista,L023,manha," R$ 2.542,00 ",2024-06-27,2024-08-31,transferencia,False,,"2,58",2,2
934,E100934,Uberlândia,soldador,L051,manha," R$ 3.040,00 ",2024-03-19,,Desconhecido,False,,"3,4",0,15
935,E100935,São Paulo,estoquista,L049,tarde," R$ 2.328,00 ",2024-02-24,,Desconhecido,False,,"3,1",6,16
936,E100936,Belém,motorista_campo,L014,manha," R$ 2.978,00 ",2024-01-17,2024-12-31,justa_causa,False,,"3,52",1,11
937,E100937,Belo Horizonte,motorista_campo,L059,tarde," R$ 3.013,00 ",2023-12-09,2025-03-31,pedido,False,,"3,29",3,15
938,E100938,Manaus,mecanico,L033,tarde," R$ 3.481,00 ",2024-02-15,,Desconhecido,False,,"3,11",1,16
939,E100939,Ribeirão Preto,lider_geral,L046,noite," R$ 9.566,00 ",2024-03-17,,Desconhecido,False,,"4,47",0,15
940,E100940,Fortaleza,organizador_patio,L012,manha," R$ 2.223,00 ",2023-08-09,2024-05-31,desempenho,False,,"3,14",3,9
941,E100941,Goiânia,front_atendimento,L032,tarde," R$ 2.224,00 ",2023-08-15,,Desconhecido,False,,"3,04",3,22
942,E100942,Uberlândia,consultor_tecnico,L039,noite," R$ 3.315,00 ",2023-10-05,,Desconhecido,False,,"3,23",3,20
943,E100943,Goiânia,lider_area,L039,tarde," R$ 4.953,00 ",2024-02-15,,Desconhecido,False,,"3,13",0,16
944,E100944,Rio de Janeiro,mecanico,L013,manha," R$ 3.256,00 ",2023-11-07,,Desconhecido,True,2025-03-27,"4,26",4,19
945,E100945,São Paulo,front_atendimento,L012,manha," R$ 2.163,00 ",2023-12-18,,Desconhecido,False,,"3,63",1,18
946,E100946,Porto Alegre,organizador_patio,L048,manha," R$ 2.132,00 ",2024-05-20,2025-05-31,pedido,False,,"2,87",4,12
947,E100947,Natal,estoquista,L058,tarde," R$ 2.556,00 ",2023-11-15,,Desconhecido,False,,"3,43",0,19
948,E100948,Salvador,mecanico,L024,manha," R$ 3.064,00 ",2024-03-28,,Desconhecido,False,,"2,33",4,15
949,E100949,Goiânia,soldador,L036,tarde," R$ 3.103,00 ",2024-03-19,2024-07-31,pedido,False,,"4,4",2,4
950,E100950,Manaus,motorista_campo,L059,noite," R$ 3.083,00 ",2024-02-09,,Desconhecido,False,,"2,66",0,16
951,E100951,Manaus,soldador,L026,manha," R$ 3.343,00 ",2024-06-24,2025-06-30,pedido,False,,"2,92",2,12
952,E100952,Florianópolis,front_atendimento,L040,tarde," R$ 2.295,00 ",2023-09-20,,Desconhecido,False,,"4,07",1,21
953,E100953,São Luís,consultor_tecnico,L017,tarde," R$ 3.399,00 ",2023-12-04,,Desconhecido,False,,"2,36",6,18
954,E100954,Curitiba,lider_area,L025,noite," R$ 6.282,00 ",2023-12-22,,Desconhecido,False,,"4,8",1,18
955,E100955,Ribeirão Preto,front_atendimento,L028,manha," R$ 2.453,00 ",2024-02-06,2024-08-31,pedido,False,,"2,7",0,6
956,E100956,Fortaleza,motorista_campo,L057,tarde," R$ 2.885,00 ",2024-01-22,2024-05-31,pedido,False,,"4,55",3,4
957,E100957,Manaus,front_atendimento,L027,tarde," R$ 2.297,00 ",2023-08-21,,Desconhecido,False,,"3,96",1,22
958,E100958,Belo Horizonte,estoquista,L012,manha," R$ 2.605,00 ",2024-04-08,,Desconhecido,False,,"3,47",2,14
959,E100959,Ribeirão Preto,soldador,L022,manha," R$ 3.281,00 ",2023-10-19,,Desconhecido,False,,"3,56",0,20
960,E100960,Rio de Janeiro,mecanico,L035,manha," R$ 3.118,00 ",2024-01-02,,Desconhecido,False,,"4,96",1,17
961,E100961,Salvador,front_atendimento,L007,manha," R$ 2.526,00 ",2024-03-08,2025-01-31,pedido,False,,"4,65",0,10
962,E100962,São Paulo,motorista_campo,L045,tarde," R$ 3.222,00 ",2023-09-16,2024-06-30,transferencia,False,,"4,04",3,9
963,E100963,Belo Horizonte,organizador_patio,L005,tarde," R$ 2.431,00 ",2023-10-19,2024-11-30,pedido,False,,"3,93",4,13
964,E100964,Florianópolis,mecanico,L058,tarde," R$ 3.172,00 ",2024-05-17,,Desconhecido,False,,"3,44",1,13
965,E100965,Campinas,front_atendimento,L046,tarde," R$ 2.215,00 ",2024-02-03,2024-05-31,desempenho,False,,"3,3",1,3
966,E100966,Uberlândia,mecanico,L060,manha," R$ 3.414,00 ",2024-03-05,2024-09-30,pedido,False,,"2,94",1,6
967,E100967,Campinas,mecanico,L046,tarde," R$ 3.321,00 ",2023-10-21,2025-02-28,desempenho,False,,"2,84",2,16
968,E100968,Recife,front_atendimento,L016,tarde," R$ 2.159,00 ",2024-04-22,2024-11-30,pedido,False,,"4,29",2,7
969,E100969,Brasília,mecanico,L025,tarde," R$ 3.485,00 ",2024-03-15,2024-03-31,desempenho,False,,"2,27",2,0
970,E100970,Campinas,motorista_campo,L017,manha," R$ 3.186,00 ",2024-02-20,,Desconhecido,False,,"3,38",4,16
971,E100971,São Luís,mecanico,L038,manha," R$ 2.940,00 ",2023-10-04,2025-02-28,desempenho,True,2025-02-21,"2,34",0,16
972,E100972,Vitória,mecanico,L008,manha," R$ 3.637,00 ",2023-08-02,,Desconhecido,False,,"3,23",2,22
973,E100973,Uberlândia,soldador,L035,manha," R$ 3.136,00 ",2024-01-28,,Desconhecido,False,,"2,55",2,17
974,E100974,São Paulo,front_atendimento,L042,manha," R$ 2.230,00 ",2023-07-18,2025-02-28,pedido,False,,"2,89",3,19
975,E100975,Goiânia,mecanico,L015,manha," R$ 3.103,00 ",2023-12-22,,Desconhecido,False,,"2,79",2,18
976,E100976,Maceió,organizador_patio,L035,manha," R$ 2.343,00 ",2023-12-20,2025-01-31,pedido,False,,"2,68",3,13
977,E100977,Recife,lider_area,L017,manha," R$ 5.491,00 ",2023-12-29,2024-12-31,pedido,False,,"3,62",0,12
978,E100978,Recife,consultor_tecnico,L017,noite," R$ 3.248,00 ",2023-12-03,2025-04-30,pedido,False,,"3,24",0,16
