employee_id;cidade;cargo;lider_id;turno;salario_base;data_admissao;data_demissao;motivo_saida;faixa_preta_certificado;data_certificacao;nota_desempenho;faltas_trim;tempo_de_casa_meses
E101167;Salvador;lider_area;L027;tarde;" R$ 6.222,00 ";25/09/2023;31/07/2024;desempenho;FALSE;;"4,77";1;10
E101168;Maceió;consultor_tecnico;L027;tarde;" R$ 3.338,00 ";21/06/2024;;;FALSE;;"3,43";4;12
E101169;Porto Alegre;estoquista;L033;noite;" R$ 2.665,00 ";20/08/2023;31/01/2024;pedido;FALSE;;"3,6";3;5
E101170;Recife;mecanico;L011;noite;" R$ 2.920,00 ";16/02/2024;;;TRUE;13/02/2025;"3,54";5;16
E101171;São Paulo;mecanico;L029;tarde;" R$ 3.371,00 ";11/12/2023;;;FALSE;;"4,09";2;18
E101172;Belo Horizonte;lider_area;L039;noite;" R$ 5.605,00 ";31/12/2023;;;FALSE;;"2,39";1;18
E101173;Porto Alegre;lider_geral;L048;manha;" R$ 9.023,00 ";12/07/2023;;;FALSE;;"2,51";0;23
E101174;São Luís;organizador_patio;L006;noite;" R$ 2.321,00 ";28/05/2024;31/10/2024;pedido;FALSE;;"3,4";2;5
E101175;Rio de Janeiro;organizador_patio;L033;noite;" R$ 2.299,00 ";08/02/2024;;;FALSE;;"4,15";0;16
E101176;São Paulo;organizador_patio;L054;tarde;" R$ 2.255,00 ";09/12/2023;31/10/2024;pedido;FALSE;;"3,11";3;10
E101177;São Paulo;front_atendimento;L016;tarde;" R$ 2.167,00 ";09/09/2023;;;FALSE;;"2,61";3;21
E101178;Campinas;front_atendimento;L028;manha;" R$ 2.228,00 ";20/08/2023;30/04/2024;pedido;FALSE;;"2,47";1;8
E101179;Manaus;front_atendimento;L048;noite;" R$ 2.288,00 ";29/06/2024;;;FALSE;;"3,13";1;12
E101180;Ribeirão Preto;soldador;L041;manha;" R$ 3.099,00 ";09/12/2023;;;FALSE;;"2,74";2;18
E101181;Fortaleza;estoquista;L051;noite;" R$ 2.354,00 ";19/11/2023;;;FALSE;;"2,8";2;19
E101182;Belo Horizonte;motorista_campo;L046;manha;" R$ 3.079,00 ";29/11/2023;;;FALSE;;"3,33";1;19
E101183;Belo Horizonte;mecanico;L040;manha;" R$ 3.439,00 ";09/12/2023;;;FALSE;;"3,03";2;18
E101184;Vitória;motorista_campo;L033;manha;" R$ 3.107,00 ";14/04/2024;31/10/2024;desempenho;FALSE;;"2,75";1;6
E101185;Rio de Janeiro;organizador_patio;L052;tarde;" R$ 2.435,00 ";19/04/2024;31/08/2024;pedido;FALSE;;"3,39";1;4
E101186;São Luís;front_atendimento;L023;manha;" R$ 2.256,00 ";01/03/2024;;;FALSE;;"2,94";2;15
E101187;Porto Alegre;mecanico;L049;tarde;" R$ 3.226,00 ";30/01/2024;31/03/2025;outros;TRUE;11/03/2025;"4,44";3;14
E101188;Maceió;motorista_campo;L009;noite;" R$ 3.044,00 ";13/07/2023;31/05/2024;desempenho;FALSE;;"3,71";1;10
E101189;Rio de Janeiro;consultor_tecnico;L047;tarde;" R$ 3.333,00 ";15/03/2024;;;FALSE;;"3,69";0;15
E101190;Natal;front_atendimento;L036;manha;" R$ 2.360,00 ";21/12/2023;30/04/2024;pedido;FALSE;;"3,52";4;4
E101191;Curitiba;lider_area;L021;tarde;" R$ 5.352,00 ";05/04/2024;;;FALSE;;"3,82";4;14
E101192;Goiânia;mecanico;L050;tarde;" R$ 3.548,00 ";13/09/2023;30/09/2024;pedido;FALSE;;"3,98";2;12
E101193;Rio de Janeiro;mecanico;L057;manha;" R$ 3.343,00 ";18/01/2024;31/05/2025;outros;FALSE;;"4,33";0;16
E101194;Campinas;estoquista;L037;manha;" R$ 2.448,00 ";23/07/2023;30/11/2024;pedido;FALSE;;"2,29";1;16
E101195;Belo Horizonte;organizador_patio;L036;tarde;" R$ 2.401,00 ";29/03/2024;;;FALSE;;"2,31";2;15
E101196;Natal;front_atendimento;L014;noite;" R$ 2.391,00 ";01/05/2024;;;FALSE;;"3,6";0;13
E101197;Vitória;front_atendimento;L057;noite;" R$ 2.202,00 ";07/07/2023;31/12/2024;pedido;FALSE;;"3,12";1;17
E101198;Rio de Janeiro;mecanico;L059;tarde;" R$ 2.965,00 ";03/07/2023;;;TRUE;25/03/2025;"3,31";2;23
E101199;Curitiba;front_atendimento;L022;manha;" R$ 2.430,00 ";09/02/2024;;;FALSE;;"3,52";2;16
E101200;Vitória;mecanico;L042;manha;" R$ 3.111,00 ";02/12/2023;29/02/2024;pedido;FALSE;;"3,51";2;2
E101201;São Paulo;front_atendimento;L038;noite;" R$ 2.348,00 ";07/01/2024;31/01/2024;transferencia;FALSE;;"2,73";3;0
E101202;Vitória;lider_area;L058;tarde;" R$ 5.709,00 ";05/10/2023;;;FALSE;;"3,68";2;20
E101203;Florianópolis;mecanico;L058;noite;" R$ 3.696,00 ";04/11/2023;;;FALSE;;"3,02";4;19
E101204;Uberlândia;mecanico;L017;tarde;" R$ 3.349,00 ";25/12/2023;;;TRUE;01/03/2025;"2,85";5;18
E101205;Brasília;estoquista;L049;tarde;" R$ 2.527,00 ";16/12/2023;;;FALSE;;"2,18";4;18
E101206;Rio de Janeiro;front_atendimento;L030;tarde;" R$ 2.317,00 ";18/09/2023;31/10/2024;outros;FALSE;;"3,67";1;13
E101207;Belém;mecanico;L025;noite;" R$ 3.252,00 ";11/08/2023;30/11/2024;justa_causa;FALSE;;"4,62";0;15
E101208;Porto Alegre;mecanico;L045;manha;" R$ 3.422,00 ";28/12/2023;31/10/2024;pedido;TRUE;15/02/2025;"3,21";1;10
E101209;Curitiba;front_atendimento;L018;noite;" R$ 2.428,00 ";04/06/2024;;;FALSE;;"3,03";2;12
E101210;Porto Alegre;front_atendimento;L006;manha;" R$ 2.497,00 ";10/04/2024;;;FALSE;;5;2;14
E101211;Salvador;lider_area;L031;manha;" R$ 5.124,00 ";15/11/2023;;;FALSE;;"4,21";3;19
E101212;Recife;organizador_patio;L060;tarde;" R$ 2.273,00 ";06/07/2023;29/02/2024;desempenho;FALSE;;"2,96";3;7
E101213;Belo Horizonte;estoquista;L012;tarde;" R$ 2.753,00 ";23/09/2023;;;FALSE;;"3,12";1;21
E101214;Maceió;mecanico;L001;manha;" R$ 3.117,00 ";22/12/2023;;;FALSE;;"4,64";4;18
E101215;Vitória;lider_area;L057;manha;" R$ 5.732,00 ";21/02/2024;;;FALSE;;"3,23";2;16
E101216;Vitória;mecanico;L041;manha;" R$ 3.040,00 ";12/08/2023;31/05/2025;desempenho;FALSE;;"4,53";2;21
E101217;Belém;mecanico;L056;manha;" R$ 3.680,00 ";18/05/2024;;;TRUE;19/02/2025;"2,5";2;13
E101218;Rio de Janeiro;mecanico;L041;tarde;" R$ 3.666,00 ";05/01/2024;;;FALSE;;4;5;17
E101219;Porto Alegre;mecanico;L046;noite;" R$ 3.164,00 ";13/12/2023;30/04/2024;pedido;TRUE;02/02/2025;"4,93";4;4
E101220;Salvador;organizador_patio;L040;manha;" R$ 2.462,00 ";16/08/2023;;;FALSE;;"3,98";1;22
E101221;São Paulo;motorista_campo;L050;manha;" R$ 3.006,00 ";28/02/2024;;;FALSE;;"4,5";2;16
E101222;Salvador;mecanico;L037;manha;" R$ 2.984,00 ";28/05/2024;29/02/2024;pedido;FALSE;;"1,72";2;0
E101223;Porto Alegre;estoquista;L035;tarde;" R$ 2.382,00 ";01/04/2024;31/01/2024;desempenho;FALSE;;"3,7";2;0
E101224;Manaus;soldador;L010;tarde;" R$ 3.109,00 ";20/07/2023;28/02/2025;pedido;FALSE;;"3,12";0;19
E101225;Fortaleza;estoquista;L007;manha;" R$ 2.475,00 ";07/05/2024;30/11/2024;outros;FALSE;;"3,05";4;6
E101226;Ribeirão Preto;mecanico;L033;noite;" R$ 3.096,00 ";02/08/2023;;;TRUE;12/03/2025;"3,83";2;22
E101227;Natal;lider_area;L048;tarde;" R$ 5.284,00 ";12/11/2023;;;FALSE;;"4,64";1;19
E101228;Porto Alegre;front_atendimento;L019;tarde;" R$ 2.293,00 ";20/08/2023;;;FALSE;;"2,7";1;22
E101229;São Paulo;mecanico;L015;tarde;" R$ 3.354,00 ";26/12/2023;;;FALSE;;"2,92";1;18
E101230;Rio de Janeiro;motorista_campo;L005;tarde;" R$ 2.791,00 ";22/10/2023;31/03/2024;pedido;FALSE;;"2,75";1;5
E101231;Belo Horizonte;front_atendimento;L031;manha;" R$ 2.166,00 ";14/08/2023;29/02/2024;pedido;FALSE;;"3,3";2;6
E101232;Ribeirão Preto;front_atendimento;L053;tarde;" R$ 2.326,00 ";17/09/2023;;;FALSE;;"3,45";1;21
E101233;São Paulo;lider_area;L029;manha;" R$ 6.254,00 ";22/03/2024;;;FALSE;;"3,96";2;15
E101234;Florianópolis;estoquista;L025;manha;" R$ 2.379,00 ";11/01/2024;30/06/2024;desempenho;FALSE;;"3,58";3;5
E101235;Porto Alegre;mecanico;L004;manha;" R$ 3.495,00 ";09/02/2024;31/05/2025;pedido;FALSE;;"3,22";4;15
E101236;Goiânia;front_atendimento;L008;manha;" R$ 2.489,00 ";03/01/2024;;;FALSE;;"2,49";1;17
E101237;Florianópolis;front_atendimento;L050;noite;" R$ 2.221,00 ";15/08/2023;31/12/2024;desempenho;FALSE;;"3,33";3;16
E101238;Salvador;organizador_patio;L043;manha;" R$ 2.531,00 ";02/04/2024;;;FALSE;;"2,5";4;14
E101239;Uberlândia;mecanico;L050;manha;" R$ 3.505,00 ";03/08/2023;;;FALSE;;"2,11";2;22
E101240;Porto Alegre;lider_area;L034;manha;" R$ 4.868,00 ";22/04/2024;;;FALSE;;"4,66";1;14
E101241;Vitória;mecanico;L056;tarde;" R$ 3.431,00 ";03/08/2023;31/10/2024;transferencia;FALSE;;"4,17";2;14
E101242;Vitória;lider_area;L001;manha;" R$ 5.162,00 ";23/09/2023;;;FALSE;;"2,77";1;21
E101243;Goiânia;front_atendimento;L035;manha;" R$ 2.326,00 ";10/12/2023;;;FALSE;;"3,87";2;18
E101244;Florianópolis;organizador_patio;L055;manha;" R$ 2.319,00 ";16/09/2023;;;FALSE;;"4,45";2;21
E101245;Vitória;mecanico;L033;manha;" R$ 3.591,00 ";14/12/2023;;;TRUE;09/02/2025;"3,46";5;18
E101246;São Paulo;mecanico;L004;tarde;" R$ 3.470,00 ";24/10/2023;;;FALSE;;"3,04";4;20
E101247;Fortaleza;consultor_tecnico;L039;tarde;" R$ 3.435,00 ";11/02/2024;;;FALSE;;"1,76";3;16
E101248;Goiânia;lider_area;L038;tarde;" R$ 5.429,00 ";20/05/2024;;;FALSE;;"4,47";2;13
E101249;Maceió;lider_area;L004;tarde;" R$ 5.457,00 ";25/02/2024;31/05/2025;pedido;FALSE;;"3,72";0;15
E101250;Rio de Janeiro;front_atendimento;L029;tarde;" R$ 2.118,00 ";30/11/2023;31/12/2024;desempenho;FALSE;;"3,66";0;13
E101251;Rio de Janeiro;organizador_patio;L035;tarde;" R$ 2.174,00 ";18/04/2024;31/01/2024;desempenho;FALSE;;"3,29";1;0
E101252;Uberlândia;front_atendimento;L039;tarde;" R$ 2.352,00 ";13/04/2024;;;FALSE;;"3,99";1;14
E101253;Belo Horizonte;motorista_campo;L018;manha;" R$ 3.085,00 ";11/04/2024;;;FALSE;;"4,73";3;14
E101254;Uberlândia;consultor_tecnico;L048;manha;" R$ 3.375,00 ";30/10/2023;;;FALSE;;"3,46";3;20
E101255;Brasília;mecanico;L035;manha;" R$ 3.636,00 ";21/07/2023;;;FALSE;;"3,57";2;23
E101256;Maceió;organizador_patio;L012;tarde;" R$ 2.237,00 ";10/05/2024;;;FALSE;;"3,89";1;13
E101257;Florianópolis;consultor_tecnico;L046;noite;" R$ 3.309,00 ";31/12/2023;30/11/2024;outros;FALSE;;"2,9";1;11
E101258;Fortaleza;mecanico;L017;manha;" R$ 3.312,00 ";04/12/2023;;;FALSE;;"3,21";1;18
E101259;Curitiba;lider_area;L033;manha;" R$ 5.022,00 ";06/06/2024;30/11/2024;pedido;FALSE;;"3,18";1;5
E101260;Florianópolis;front_atendimento;L036;manha;" R$ 2.270,00 ";21/04/2024;31/03/2025;transferencia;FALSE;;"4,15";3;11
E101261;Belo Horizonte;mecanico;L038;tarde;" R$ 3.316,00 ";04/07/2023;;;FALSE;;"3,36";1;23
E101262;Manaus;organizador_patio;L052;manha;" R$ 2.656,00 ";02/12/2023;31/05/2025;desempenho;FALSE;;"3,08";2;17
E101263;Maceió;mecanico;L036;noite;" R$ 3.086,00 ";24/08/2023;31/12/2024;pedido;TRUE;22/01/2025;"3,38";2;16
E101264;Brasília;mecanico;L036;tarde;" R$ 3.100,00 ";10/10/2023;30/09/2024;pedido;TRUE;26/02/2025;"4,06";2;11
E101265;Fortaleza;lider_area;L041;manha;" R$ 6.024,00 ";25/06/2024;;;FALSE;;"2,91";4;12
E101266;Vitória;motorista_campo;L037;tarde;" R$ 3.199,00 ";03/05/2024;28/02/2025;pedido;FALSE;;"4,25";1;9
E101267;São Luís;lider_area;L020;tarde;" R$ 5.656,00 ";17/05/2024;;;FALSE;;"3,54";0;13
E101268;Brasília;front_atendimento;L001;manha;" R$ 2.314,00 ";25/10/2023;;;FALSE;;"2,46";1;20
E101269;Manaus;motorista_campo;L044;manha;" R$ 3.046,00 ";11/01/2024;;;FALSE;;"3,97";1;17
E101270;Salvador;organizador_patio;L009;manha;" R$ 2.341,00 ";15/09/2023;;;FALSE;;"2,59";2;21
E101271;Porto Alegre;front_atendimento;L013;noite;" R$ 2.412,00 ";20/07/2023;;;FALSE;;"2,42";2;23
E101272;Porto Alegre;lider_area;L059;tarde;" R$ 5.947,00 ";23/07/2023;;;FALSE;;"4,02";1;23
E101273;Natal;lider_area;L006;manha;" R$ 6.187,00 ";08/06/2024;;;FALSE;;"3,29";3;12
E101274;Brasília;mecanico;L016;manha;" R$ 3.540,00 ";02/05/2024;31/01/2025;pedido;FALSE;;"3,55";0;8
E101275;Curitiba;motorista_campo;L055;tarde;" R$ 2.995,00 ";02/04/2024;;;FALSE;;"2,99";2;14
E101276;Goiânia;motorista_campo;L020;manha;" R$ 3.095,00 ";18/03/2024;;;FALSE;;"3,56";1;15
E101277;São Paulo;mecanico;L031;manha;" R$ 3.369,00 ";02/12/2023;29/02/2024;transferencia;FALSE;;5;5;2
E101278;Natal;consultor_tecnico;L039;tarde;" R$ 3.308,00 ";21/08/2023;;;FALSE;;"2,95";2;22
E101279;Uberlândia;motorista_campo;L005;tarde;" R$ 3.251,00 ";01/04/2024;31/07/2024;pedido;FALSE;;"2,98";0;3
E101280;São Paulo;mecanico;L010;noite;" R$ 3.196,00 ";07/06/2024;31/08/2024;pedido;FALSE;;"4,13";0;2
E101281;Porto Alegre;organizador_patio;L015;tarde;" R$ 2.444,00 ";10/04/2024;31/05/2025;pedido;FALSE;;"3,95";2;13
E101282;Rio de Janeiro;mecanico;L010;tarde;" R$ 3.420,00 ";17/06/2024;30/06/2024;pedido;FALSE;;"4,3";2;0
E101283;Belo Horizonte;soldador;L037;manha;" R$ 2.976,00 ";20/06/2024;;;FALSE;;"3,15";0;12
E101284;Florianópolis;front_atendimento;L016;tarde;" R$ 2.265,00 ";09/08/2023;;;FALSE;;"1,7";2;22
E101285;Ribeirão Preto;mecanico;L052;manha;" R$ 3.109,00 ";08/04/2024;30/06/2024;transferencia;FALSE;;"3,96";3;2
E101286;Maceió;motorista_campo;L011;noite;" R$ 3.019,00 ";09/01/2024;29/02/2024;outros;FALSE;;"4,48";3;1
E101287;Belém;mecanico;L013;tarde;" R$ 3.274,00 ";26/04/2024;;;FALSE;;"2,75";2;14
E101288;Manaus;lider_geral;L006;tarde;" R$ 8.787,00 ";12/11/2023;;;FALSE;;"2,99";2;19
E101289;Maceió;mecanico;L008;tarde;" R$ 3.154,00 ";23/12/2023;;;FALSE;;"2,48";2;18
E101290;Manaus;mecanico;L028;manha;" R$ 2.911,00 ";09/11/2023;;;FALSE;;"2,34";5;19
E101291;Recife;lider_area;L053;manha;" R$ 5.690,00 ";07/11/2023;;;FALSE;;"4,08";2;19
E101292;Maceió;estoquista;L029;tarde;" R$ 2.388,00 ";18/06/2024;31/01/2024;desempenho;FALSE;;"3,86";2;0
E101293;Maceió;motorista_campo;L055;manha;" R$ 3.023,00 ";24/07/2023;;;FALSE;;"3,38";1;23
E101294;Manaus;organizador_patio;L056;manha;" R$ 2.371,00 ";03/07/2023;31/03/2025;pedido;FALSE;;"2,8";2;20
E101295;Goiânia;organizador_patio;L025;tarde;" R$ 2.387,00 ";01/07/2023;;;FALSE;;"3,78";3;23
E101296;Rio de Janeiro;organizador_patio;L008;tarde;" R$ 2.432,00 ";08/07/2023;31/05/2024;pedido;FALSE;;"3,73";0;10
E101297;Curitiba;front_atendimento;L039;tarde;" R$ 2.211,00 ";09/07/2023;;;FALSE;;"3,52";2;23
E101298;Belém;front_atendimento;L051;manha;" R$ 2.441,00 ";18/05/2024;31/08/2024;pedido;FALSE;;"3,95";5;3
E101299;Ribeirão Preto;front_atendimento;L059;manha;" R$ 2.225,00 ";01/04/2024;;;FALSE;;"3,01";1;14
E101300;Natal;mecanico;L015;tarde;" R$ 3.408,00 ";01/07/2023;;;FALSE;;"3,28";2;23
E101301;Florianópolis;mecanico;L008;tarde;" R$ 3.504,00 ";15/11/2023;;;FALSE;;"3,08";1;19
E101302;Recife;mecanico;L038;noite;" R$ 3.470,00 ";03/07/2023;;;FALSE;;"4,63";3;23
E101303;Porto Alegre;front_atendimento;L044;tarde;" R$ 2.371,00 ";04/09/2023;;;FALSE;;"3,17";2;21
E101304;Rio de Janeiro;soldador;L031;tarde;" R$ 3.100,00 ";24/08/2023;;;FALSE;;"4,43";5;22
E101305;Manaus;motorista_campo;L042;tarde;" R$ 3.015,00 ";25/06/2024;;;FALSE;;"2,72";2;12
E101306;Maceió;motorista_campo;L004;tarde;" R$ 3.023,00 ";25/11/2023;;;FALSE;;"4,2";1;19
E101307;Rio de Janeiro;mecanico;L007;noite;" R$ 2.952,00 ";09/09/2023;31/10/2024;desempenho;FALSE;;"4,59";2;13
E101308;Vitória;lider_area;L043;tarde;" R$ 5.970,00 ";07/08/2023;;;FALSE;;"2,95";1;22
E101309;Vitória;estoquista;L038;tarde;" R$ 2.534,00 ";21/09/2023;30/06/2024;pedido;FALSE;;"3,11";3;9
E101310;São Paulo;front_atendimento;L028;manha;" R$ 2.419,00 ";08/10/2023;31/10/2024;desempenho;FALSE;;"4,17";3;12
E101311;Belém;front_atendimento;L007;noite;" R$ 2.442,00 ";06/11/2023;;;FALSE;;"3,27";3;19
E101312;Porto Alegre;mecanico;L039;manha;" R$ 3.519,00 ";09/04/2024;31/05/2024;pedido;TRUE;03/03/2025;"2,89";1;1
E101313;Belo Horizonte;mecanico;L025;manha;" R$ 3.484,00 ";15/07/2023;;;FALSE;;"4,06";5;23
E101314;Porto Alegre;front_atendimento;L058;manha;" R$ 2.451,00 ";05/07/2023;31/08/2024;desempenho;FALSE;;"3,75";1;13
E101315;Rio de Janeiro;estoquista;L043;manha;" R$ 2.639,00 ";19/05/2024;;;FALSE;;5;0;13
E101316;Natal;lider_area;L029;manha;" R$ 6.195,00 ";13/08/2023;30/06/2024;pedido;FALSE;;"2,89";0;10
E101317;Fortaleza;lider_area;L035;noite;" R$ 5.742,00 ";09/06/2024;;;FALSE;;"3,67";2;12
E101318;Belém;mecanico;L060;tarde;" R$ 3.059,00 ";26/08/2023;;;FALSE;;"3,75";3;22
E101319;Porto Alegre;lider_geral;L006;noite;" R$ 8.472,00 ";13/09/2023;;;FALSE;;"3,57";2;21
E101320;Uberlândia;motorista_campo;L027;tarde;" R$ 2.816,00 ";23/01/2024;31/10/2024;outros;FALSE;;"4,89";0;9
E101321;Campinas;consultor_tecnico;L052;manha;" R$ 3.404,00 ";09/02/2024;29/02/2024;desempenho;FALSE;;"3,64";1;0
E101322;Rio de Janeiro;mecanico;L015;manha;" R$ 3.091,00 ";02/09/2023;;;FALSE;;"3,53";2;21
E101323;Rio de Janeiro;mecanico;L041;manha;" R$ 3.347,00 ";21/01/2024;;;FALSE;;"2,26";2;17
E101324;Ribeirão Preto;front_atendimento;L045;tarde;" R$ 2.089,00 ";07/02/2024;31/12/2024;outros;FALSE;;"3,61";1;10
E101325;Rio de Janeiro;front_atendimento;L049;tarde;" R$ 2.275,00 ";17/04/2024;;;FALSE;;"4,77";2;14
E101326;São Luís;mecanico;L042;tarde;" R$ 3.019,00 ";28/06/2024;31/03/2024;justa_causa;TRUE;24/01/2025;"3,42";1;0
E101327;Belo Horizonte;estoquista;L019;noite;" R$ 2.616,00 ";20/05/2024;29/02/2024;desempenho;FALSE;;"2,35";4;0
E101328;Fortaleza;organizador_patio;L055;manha;" R$ 2.351,00 ";21/06/2024;;;FALSE;;"2,94";3;12
E101329;Campinas;front_atendimento;L033;noite;" R$ 2.380,00 ";31/03/2024;;;FALSE;;5;2;15
E101330;Manaus;front_atendimento;L017;manha;" R$ 2.279,00 ";19/12/2023;31/03/2025;outros;FALSE;;"2,43";1;15
E101331;Rio de Janeiro;organizador_patio;L006;manha;" R$ 2.191,00 ";18/11/2023;28/02/2025;desempenho;FALSE;;"4,41";2;15
E101332;Campinas;front_atendimento;L004;tarde;" R$ 2.236,00 ";21/08/2023;;;FALSE;;"2,91";3;22
E101333;Ribeirão Preto;estoquista;L042;manha;" R$ 2.495,00 ";15/04/2024;;;FALSE;;"2,69";2;14
E101334;São Paulo;front_atendimento;L050;manha;" R$ 2.310,00 ";13/05/2024;30/09/2024;pedido;FALSE;;"2,45";1;4
E101335;São Luís;lider_area;L004;tarde;" R$ 5.906,00 ";30/10/2023;;;FALSE;;"2,04";1;20
E101336;Curitiba;front_atendimento;L003;tarde;" R$ 2.244,00 ";23/08/2023;;;FALSE;;"3,39";3;22
E101337;Natal;mecanico;L045;manha;" R$ 3.373,00 ";08/09/2023;;;TRUE;17/01/2025;"4,13";1;21
E101338;Goiânia;mecanico;L056;manha;" R$ 3.320,00 ";13/02/2024;;;FALSE;;"3,96";0;16
E101339;Ribeirão Preto;organizador_patio;L014;noite;" R$ 2.353,00 ";29/10/2023;30/04/2024;desempenho;FALSE;;"4,52";0;6
E101340;Vitória;front_atendimento;L043;manha;" R$ 2.290,00 ";01/07/2023;29/02/2024;outros;FALSE;;"3,82";2;7
E101341;Vitória;front_atendimento;L058;manha;" R$ 2.382,00 ";15/10/2023;30/06/2024;desempenho;FALSE;;"4,29";1;8
E101342;Goiânia;organizador_patio;L054;manha;" R$ 2.466,00 ";21/05/2024;31/08/2024;pedido;FALSE;;"4,19";5;3
E101343;Belém;front_atendimento;L025;manha;" R$ 2.283,00 ";23/06/2024;;;FALSE;;"3,14";2;12
E101344;Manaus;estoquista;L015;manha;" R$ 2.564,00 ";05/05/2024;31/03/2025;desempenho;FALSE;;"3,06";0;10
E101345;Florianópolis;lider_area;L011;tarde;" R$ 5.869,00 ";21/03/2024;;;FALSE;;"3,01";1;15
E101346;Porto Alegre;lider_area;L017;tarde;" R$ 5.965,00 ";20/09/2023;;;FALSE;;5;5;21
E101347;Rio de Janeiro;mecanico;L035;manha;" R$ 3.640,00 ";07/07/2023;;;FALSE;;"3,98";1;23
E101348;São Paulo;lider_geral;L020;noite;" R$ 9.904,00 ";01/08/2023;;;FALSE;;"3,27";4;22
E101349;Rio de Janeiro;consultor_tecnico;L019;manha;" R$ 3.261,00 ";28/06/2024;;;FALSE;;"3,43";1;12
E101350;Goiânia;soldador;L020;tarde;" R$ 2.959,00 ";18/08/2023;;;FALSE;;"2,51";2;22
E101351;Ribeirão Preto;consultor_tecnico;L007;tarde;" R$ 3.838,00 ";14/06/2024;;;FALSE;;"4,3";3;12
E101352;Recife;consultor_tecnico;L060;noite;" R$ 3.505,00 ";16/10/2023;30/04/2024;pedido;FALSE;;"4,25";2;6
E101353;Curitiba;estoquista;L003;tarde;" R$ 2.619,00 ";24/09/2023;31/03/2024;pedido;FALSE;;"3,32";1;6
E101354;Belém;consultor_tecnico;L028;manha;" R$ 3.297,00 ";24/10/2023;;;FALSE;;"3,73";0;20
E101355;Uberlândia;motorista_campo;L010;noite;" R$ 3.326,00 ";11/12/2023;30/04/2025;pedido;FALSE;;"2,68";3;16
E101356;Campinas;organizador_patio;L044;manha;" R$ 2.328,00 ";14/10/2023;;;FALSE;;"2,79";0;20
E101357;Florianópolis;front_atendimento;L043;manha;" R$ 2.386,00 ";28/09/2023;;;FALSE;;"4,83";0;21
E101358;Florianópolis;front_atendimento;L019;tarde;" R$ 2.405,00 ";08/03/2024;;;FALSE;;"3,34";3;15
E101359;Uberlândia;mecanico;L041;tarde;" R$ 3.147,00 ";25/02/2024;;;TRUE;14/02/2025;"3,29";0;16
E101360;Recife;consultor_tecnico;L037;manha;" R$ 3.157,00 ";13/07/2023;;;FALSE;;"2,22";5;23
E101361;Uberlândia;front_atendimento;L036;tarde;" R$ 2.235,00 ";14/01/2024;;;FALSE;;"4,05";2;17
E101362;Fortaleza;organizador_patio;L031;manha;" R$ 2.416,00 ";29/12/2023;31/05/2024;desempenho;FALSE;;"4,3";3;5
E101363;São Paulo;mecanico;L006;manha;" R$ 3.852,00 ";04/02/2024;;;TRUE;28/03/2025;"3,94";1;16
E101364;Campinas;consultor_tecnico;L004;tarde;" R$ 3.761,00 ";31/01/2024;31/08/2024;desempenho;FALSE;;"3,51";1;7
E101365;Rio de Janeiro;front_atendimento;L053;noite;" R$ 2.403,00 ";21/09/2023;30/04/2025;outros;FALSE;;"2,85";2;19
E101366;Vitória;lider_area;L002;tarde;" R$ 5.508,00 ";07/08/2023;;;FALSE;;"1,91";3;22
E101367;Brasília;mecanico;L059;manha;" R$ 3.277,00 ";08/07/2023;31/05/2025;desempenho;FALSE;;"3,78";1;22
E101368;Ribeirão Preto;estoquista;L023;tarde;" R$ 2.547,00 ";12/11/2023;;;FALSE;;"4,03";2;19
E101369;Brasília;consultor_tecnico;L029;manha;" R$ 3.377,00 ";27/07/2023;30/09/2024;desempenho;FALSE;;"2,6";1;14
E101370;Natal;lider_geral;L036;tarde;" R$ 8.842,00 ";24/11/2023;31/12/2024;outros;FALSE;;"3,75";1;13
E101371;Recife;front_atendimento;L044;tarde;" R$ 2.560,00 ";01/06/2024;31/05/2024;desempenho;FALSE;;"2,92";2;0
E101372;Rio de Janeiro;mecanico;L034;manha;" R$ 3.448,00 ";03/02/2024;31/07/2024;desempenho;FALSE;;"2,88";4;5
E101373;Brasília;front_atendimento;L009;manha;" R$ 2.185,00 ";15/07/2023;31/03/2024;desempenho;FALSE;;"4,76";0;8
E101374;São Paulo;soldador;L008;tarde;" R$ 2.935,00 ";01/01/2024;;;FALSE;;"3,82";0;17
E101375;Maceió;mecanico;L038;noite;" R$ 3.320,00 ";15/09/2023;31/05/2024;pedido;TRUE;19/01/2025;"3,24";2;8
E101376;Fortaleza;front_atendimento;L027;noite;" R$ 2.456,00 ";30/09/2023;31/05/2025;pedido;FALSE;;"1,99";4;20
E101377;Uberlândia;mecanico;L013;noite;" R$ 2.888,00 ";24/02/2024;31/12/2024;desempenho;FALSE;;"2,24";1;10
E101378;Salvador;lider_area;L015;tarde;" R$ 4.928,00 ";11/05/2024;;;FALSE;;"2,84";5;13
E101379;Porto Alegre;mecanico;L042;manha;" R$ 3.370,00 ";13/03/2024;;;TRUE;12/02/2025;"3,19";1;15
E101380;Salvador;estoquista;L049;manha;" R$ 2.486,00 ";26/05/2024;;;FALSE;;"3,03";4;13
E101381;Maceió;mecanico;L055;tarde;" R$ 3.325,00 ";10/10/2023;30/04/2024;pedido;FALSE;;"4,07";4;6
E101382;São Paulo;estoquista;L059;manha;" R$ 2.444,00 ";06/10/2023;;;FALSE;;"3,91";1;20
